type,title,director,country,date_added,release_year,rating,duration,Action & Adventure,Anime Features,Anime Series,British TV Shows,Children & Family Movies,Classic & Cult TV,Classic Movies,Comedies,Crime TV Shows,Cult Movies,Documentaries,Docuseries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,International TV Shows,Kids' TV,Korean TV Shows,LGBTQ Movies,Movies,Music & Musicals,Reality TV,Romantic Movies,Romantic TV Shows,Sci-Fi & Fantasy,Science & Nature TV,Spanish-Language TV Shows,Sports Movies,Stand-Up Comedy,Stand-Up Comedy & Talk Shows,TV Action & Adventure,TV Comedies,TV Dramas,TV Horror,TV Mysteries,TV Sci-Fi & Fantasy,TV Shows,TV Thrillers,Teen TV Shows,Thrillers
TV Show,Made in Mexico,Unknown,United States,"September 28, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Reboot: The Guardian Code,Unknown,Canada,"September 28, 2018",2018,TV-Y7,2 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Skylanders Academy,Unknown,"South Korea, United States","September 28, 2018",2018,TV-Y7,3 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie,The 3rd Eye,Rocky Soraya,Indonesia,"September 28, 2018",2018,TV-MA,108 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Two Catalonias,"Álvaro Longoria, Gerardo Olivares",Spain,"September 28, 2018",2018,TV-MA,117 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,In Darkness,Anthony Byrne,"United Kingdom, United States","September 22, 2018",2018,TV-MA,101 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,Battlefish,Unknown,Unknown,"September 21, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TV Show,DRAGON PILOT: Hisone & Masotan,Unknown,Japan,"September 21, 2018",2018,TV-14,1 Season,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Maniac,Unknown,United States,"September 21, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Movie,Quincy,"Rashida Jones, Alan Hicks",United States,"September 21, 2018",2018,TV-MA,124 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Rafinha Bastos: Ultimatum,Unknown,Brazil,"September 21, 2018",2018,TV-MA,63 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV Show,The Good Cop,Unknown,United States,"September 21, 2018",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
TV Show,Mobile Suit Gundam UC,Unknown,Japan,"September 20, 2018",2014,TV-PG,1 Season,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Transformers: Rescue Bots,Unknown,"Canada, United States","September 19, 2018",2016,TV-Y7,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Al Hayba,Unknown,Lebanon,"September 15, 2018",2017,TV-14,1 Season,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV Show,American Vandal,Unknown,United States,"September 14, 2018",2018,TV-MA,2 Seasons,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TV Show,Boca Juniors Confidential,Unknown,Unknown,"September 14, 2018",2018,TV-PG,1 Season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Ingobernable,Unknown,Mexico,"September 14, 2018",2018,TV-MA,2 Seasons,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Norm Macdonald Has a Show,Unknown,United States,"September 14, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TV Show,Super Monsters Monster Party,Unknown,Unknown,"September 14, 2018",2018,TV-Y,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,The Angel,Ariel Vromen,"Israel, United States","September 14, 2018",2018,TV-MA,114 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,The Land of Steady Habits,Nicole Holofcener,United States,"September 14, 2018",2018,TV-MA,98 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,The Rise of Phoenixes,Unknown,China,"September 14, 2018",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie,Reversing Roe,Unknown,United States,"September 13, 2018",2018,TV-14,100 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Life,Unknown,South Korea,"September 12, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Movie,On My Skin,Alessio Cremonini,Italy,"September 12, 2018",2018,TV-MA,100 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Daniel Sloss: Live Shows,Unknown,United States,"September 11, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TV Show,If I were an Animal,Unknown,Unknown,"September 11, 2018",2018,TV-G,1 Season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,The Resistance Banker,Joram Lürsen,Netherlands,"September 11, 2018",2018,TV-MA,123 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Show Me the Money,Unknown,Unknown,"September 9, 2018",2004,TV-14,2 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TV Show,Transformers Prime,Unknown,United States,"September 8, 2018",2013,TV-Y7,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Transformers: Robots in Disguise,Unknown,United States,"September 8, 2018",2016,TV-Y7,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,City of Joy,Madeleine Gavin,"United States,","September 7, 2018",2018,TV-MA,77 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,First and Last,Unknown,Unknown,"September 7, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Marvel's Iron Fist,Unknown,United States,"September 7, 2018",2018,TV-MA,2 Seasons,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Movie,Next Gen,"Kevin R. Adams, Joe Ksander","China, Canada, United States","September 7, 2018",2018,TV-PG,106 min,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Sierra Burgess Is A Loser,Ian Samuels,United States,"September 7, 2018",2018,PG-13,106 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Stretch Armstrong & the Flex Fighters,Unknown,United States,"September 7, 2018",2018,TV-Y7,2 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,The Most Assassinated Woman in the World,Franck Ribière,"Belgium, United Kingdom, United States","September 7, 2018",2018,TV-MA,102 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,PK,Rajkumar Hirani,India,"September 6, 2018",2014,TV-14,146 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,The Debt Collector,Jesse V. Johnson,"United Kingdom, United States","September 3, 2018",2018,TV-MA,96 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Monkey Twins,Unknown,Thailand,"September 2, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TV Show,Quantico,Unknown,United States,"September 2, 2018",2018,TV-14,3 Seasons,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TV Show,Age of Rebellion,Peter Ho,Taiwan,"September 1, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Movie,Carbon,Olivier Marchal,"France, Belgium","September 1, 2018",2017,TV-MA,104 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Garbage,Qaushiq Mukherjee,India,"September 1, 2018",2018,TV-MA,109 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,​​Kuch Bheege Alfaaz,Onir,India,"September 1, 2018",2018,TV-14,110 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Love and Shukla,Jatla Siddartha,India,"September 1, 2018",2017,TV-MA,110 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Once Again,Kanwal Sethi,"India, Germany, Austria","September 1, 2018",2018,TV-PG,101 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Sisters,Unknown,Australia,"September 1, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Movie,Sparring,Samuel Jouy,France,"September 1, 2018",2017,TV-MA,94 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Cathedral of the Sea,Unknown,Spain,"August 31, 2018",2017,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TV Show,Inside the Criminal Mind,Unknown,"United States, Czech Republic","August 31, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,The Comedy Lineup,Unknown,United States,"August 31, 2018",2018,TV-MA,2 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Movie,The Laws of Thermodynamics,Mateo Gil,Spain,"August 31, 2018",2018,TV-MA,101 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Ultimate Beastmaster,Unknown,"United States, Brazil, South Korea, Mexico, Japan, Germany","August 31, 2018",2018,TV-PG,3 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Ultimate Beastmaster México,Unknown,Unknown,"August 31, 2018",2018,TV-PG,3 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Undercover Law,Unknown,Colombia,"August 31, 2018",2017,TV-MA,1 Season,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Naam Shabana,Shivam Nair,India,"August 28, 2018",2017,TV-14,141 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Qarib Qarib Singlle,Tanuja Chandra,India,"August 28, 2018",2017,TV-14,120 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Spyder,A.R. Murugadoss,India,"August 28, 2018",2017,TV-14,140 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Chicken Soup for the Soul's Being Dad,Unknown,United States,"August 27, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Maria Bamford: The Special Special Special,Jordan Brady,United States,"August 25, 2018",2012,TV-MA,50 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Movie,Bert Kreischer: Secret Time,Todd Biermann,Unknown,"August 24, 2018",2018,TV-MA,57 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TV Show,GHOUL,Patrick Graham,India,"August 24, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Movie,One Last Shot,Mike Clattenburg,Canada,"August 24, 2018",1998,TV-MA,31 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Take My Brother Away,Han Qing,China,"August 24, 2018",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Movie,The After Party,Ian Edelman,United States,"August 24, 2018",2018,TV-MA,90 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,The Innocents,Unknown,United Kingdom,"August 24, 2018",2018,TV-MA,1 Season,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Bareilly Ki Barfi,Ashwiny Iyer Tiwari,India,"August 21, 2018",2017,TV-14,110 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mersal,Atlee Kumar,India,"August 21, 2018",2017,TV-14,162 min,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mom,Ravi Udyawar,India,"August 21, 2018",2017,TV-14,139 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Pad Man,R. Balki,India,"August 21, 2018",2018,PG-13,130 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Toilet: Ek Prem Katha,Shree Narayan Singh,India,"August 21, 2018",2017,TV-14,145 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Party Monster: Scratching the Surface,Unknown,United States,"August 17, 2018",2018,TV-14,33 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Stay Here,Unknown,United States,"August 17, 2018",2018,TV-PG,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,The Motive,Manuel Martín Cuenca,"Spain, Mexico","August 17, 2018",2017,TV-MA,114 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,To All the Boys I’ve Loved Before,Susan Johnson,United States,"August 17, 2018",2018,TV-14,100 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Yoo Byung Jae: Discomfort Zone,Y. Joon Chung,South Korea,"August 17, 2018",2018,TV-MA,54 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Movie,Bhavesh Joshi Superhero,Vikramaditya Motwane,India,"August 16, 2018",2018,TV-14,150 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,For Here or to Go?,Rucha Humnabadkar,"United States, India","August 15, 2018",2015,TV-MA,105 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,72 Dangerous Animals: Asia,Unknown,Australia,"August 10, 2018",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Afflicted,Unknown,United States,"August 10, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,All About the Washingtons,Unknown,United States,"August 10, 2018",2018,TV-PG,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie,The Guernsey Literary and Potato Peel Pie Society,Mike Newell,"United Kingdom, France, United States","August 10, 2018",2018,TV-PG,124 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,The Package,Jake Szymanski,United States,"August 10, 2018",2018,TV-MA,95 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Zion,Floyd Russ,United States,"August 10, 2018",2018,TV-PG,12 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Perdida,Alejandro Montiel,"Argentina, Spain","August 9, 2018",2018,TV-MA,104 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,The Originals,Unknown,United States,"August 9, 2018",2018,TV-14,5 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
TV Show,Pretty Man,Unknown,Unknown,"August 8, 2018",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV Show,On Children,Unknown,Taiwan,"August 5, 2018",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Movie,2 States,Abhishek Varman,India,"August 4, 2018",2014,TV-PG,143 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Baaghi,Sabir Khan,India,"August 4, 2018",2016,TV-14,127 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Brij Mohan Amar Rahe,Nikhil Nagesh Bhat,India,"August 4, 2018",2018,TV-MA,100 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Flavors of Youth: International Version,"Xiaoxing Yi, Yoshitaka Takeuchi, Haoling Li","China, Japan","August 4, 2018",2018,TV-PG,74 min,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Cocaine Coast,Unknown,Spain,"August 3, 2018",2018,TV-MA,1 Season,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Dinotrux Supercharged,Unknown,Unknown,"August 3, 2018",2018,TV-Y7,3 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Like Father,Lauren Miller Rogen,United States,"August 3, 2018",2018,TV-MA,104 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,7 Khoon Maaf,Vishal Bhardwaj,India,"August 2, 2018",2011,TV-MA,148 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Chillar Party,"Vikas Bahl, Nitesh Tiwari",India,"August 2, 2018",2011,TV-PG,127 min,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Fashion,Madhur Bhandarkar,India,"August 2, 2018",2008,TV-MA,158 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Fitoor,Abhishek Kapoor,India,"August 2, 2018",2016,TV-14,124 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
